fersaid	feraid	['feraid']
fersait	fersat	['fertas']
fersi	fertsi	['fertas']
fertar	fetar	['ro-finnadar']
fertha	ferta	['ferta', 'fert']
ferthae	fertae	['fertae', 'fiurt']
ferthai	ferthain	['ferthain']
ferthair	ferthain	['ferthain']
ferthar	fetar	['ro-finnadar']
fertraigid	fertaigid	['fertaigid']
fertsib	fertsi	['fertas']
feruib	feraib	['fer']
feruibh	feraib	['fer']
ferund	fernd	['fern']
ferunn	ferann	['ferann']
fesadar	fessamar	['foaid']
fesair	fedair	['feidid']
fesamar	fessamar	['foaid']
fesar	fetar	['ro-finnadar']
fescur	fecur	['fecur']
fesda	feda	['fíada', 'feda', 'fid']
fesni	fesin	['fadéin']
fessai	fessar	['ro-finnadar']
fessed	fesse	['fesse']
fessne	feisne	['fadéin']
festai	fertai	['fiurt']
fester	festar	['ro-finnadar']
fesur	fecur	['fecur']
fetad	fetar	['ro-finnadar']
fetal	fetar	['ro-finnadar']
fetammar	fetamar	['ro-finnadar']
fetatar	fetamar	['ro-finnadar']
fethaib	fethail	['fethal']
fethaidhi	fethaidib	['féthaide']
fethain	ferthain	['ferthain']
fethaine	fethaige	['fethaige']
fethandai	feithendai	['féthaide']
fethanoib	fethaidib	['féthaide']
fethar	fetar	['ro-finnadar']
fethe	feithe	['féithech']
fethgrind	féthgrind	['féthgrind']
fethis	fethid	['fethid']
fethiuch	fethmech	['fethmech']
fethul	fethal	['fethal']
fetir	fetar	['ro-finnadar']
fetor	fetar	['ro-finnadar']
fetur	fetar	['ro-finnadar']
feuchtus	fechtas	['fechtas']
feudai	feda	['fíada', 'feda', 'fid']
feulai	feolai	['feóil']
feupus	fergus	['fergus']
feur	fer	['fer', 'feraid']
feurad	fiurad	['feraid']
feurba	fearba	['ferb']
feurthar	felathar	['felaid']
feín	fín	['fín']
feólaib	feraib	['fer']
feóraind	feórand	['feórann']
fhag	fag	['fo-gaib', 'fag']
fhaghail	faghail	['fogal', 'fodail']
fhaídiud	faídiud	['faídiud']
fhearaibh	fearaib	['fer']
fherthain	ferthain	['ferthain']
fhich	fich	['fichid']
fhácbáil	fácbáil	['fácbáil']
fhótlaigib	fótlaigib	['fótlaigib']
fiacaich	fiacail	['fiacail']
fiachnai	fiachna	['fíachna']
fiacho	fiacha	['fíacha']
fiachraid	fiachraig	['fíachna']
fiacla	fiacha	['fíacha']
fiacraig	fiachaig	['fíacha']
fiadai	fiadain	['fíada']
fiadail	fiacail	['fiacail']
fiadheich	fiadeich	['fíad']
fiadhnuise	fiadhnaisi	['fíadnaise']
fiadnaisi	fiadhnaisi	['fíadnaise']
fiadnusse	fiadnisse	['fíadnaise']
fiafraigheas	fiafraighe	['íarfaigid']
fiair	fair	['fortailecht', 'for', 'forcle', 'fortaile']
fialdána	fíaldána	['fialdama']
fiamhain	fiachaig	['fíacha']
fiamuch	fiach	['fíach', 'fiach']
fianna	finna	['ro-finnadar', 'finna']
fianna-mail	fiannamail	['fiannamail', 'fíanamail']
fiannaidi	finnaid	['fennaid', 'ro-finnadar', 'finnaid']
fiar	fir	['fer', 'fír', 'feraid']
fiarfuigh	fiarfoigh	['foacht']
fiasmar	fiastar	['ro-finnadar']
fiatach	fúatach	['fúatach']
fibaidsi	fubaidi	['fubaide', 'fubaidi']
ficce	fiche	['fiche', 'fichid']
fice	file	['attá', 'fili']
ficed	filed	['fili']
ficet	fichet	['fiche']
ficfam	faiceam	['ad-cí']
fiches	fichet	['fiche']
fichis	fichit	['fiche']
fichtha	fichta	['fiuchta']
fichthi	fichthir	['fichid']
fichthib	fichtib	['fiche']
fichti	fichit	['fiche']
fichtiu	fichtib	['fiche']
ficteb	fichet	['fiche']
fidchillachta	fidchellacht	['fidchellacht']
fidchilli	fidchille	['fidchell']
fidchioll	fidchill	['fidchell']
fidchiult	fidchille	['fidchell']
fidchúach	fiuchach	['fiuchach']
fidga	fidba	['fidba']
fidgae	fideal	['fidil']
fidgai	fidbai	['fidba']
fidgridn	fidgrind	['fidgrind']
fidhgrind	fidgrind	['fidgrind']
fidir	fitir	['ro-finnadar']
fiduidhe	fiduid	['fiduid']
figed	filed	['fili']
figi	fili	['fili']
filedaib	fledaib	['fled']
filedu	filed	['fili']
filem	file	['attá', 'fili']
filidechta	filidecht	['filidecht']
filiduib	filisnib	['filistín']
filir	fitir	['ro-finnadar']
fillios	filliud	['filliud']
finbuide	findbuide	['findbad']
findae	finnae	['finna']
findai	fintai	['ro-finnadar']
findamair	findabair	['findabair']
findbanba	findban	['finn']
findbec	findbad	['findbad']
findbend	findbad	['findbad']
findbennach	finnbennach	['findbeannach']
findbuidi	findbuide	['findbad']
findch	finech	['finech']
findchad	finchad	['finchad']
findchaid	findchaide	['findchaide']
findchas	finechas	['finechas']
findchoem	findchóem	['findchóem']
findcháel	findchóem	['findchóem']
findcoem	findcoemh	['findcoemh']
finddruini	findruine	['findruine']
finderg	forderg	['forderg']
findfam	findam	['ro-finnadar']
findliatha	findflatha	['finn']
findlíath	findchath	['findchath']
findmóir	fintóir	['fintóir']
findnige	foindige	['foindige']
findobair	findabair	['findabair']
findruini	findruine	['findruine']
findrune	findruine	['findruine']
findruni	findruine	['findruine']
findsruth	findbuth	['findbad']
fingin	fíngin	['fíngen']
finib	finiu	['fine']
finnachta	finnachtana	['finnachtain']
finnai	finna	['ro-finnadar', 'finna']
finnaib	fonnaib	['finna', 'fonn']
finnchóeme	finnchóem	['findchóem']
finndabair	findabair	['findabair']
finndruine	findruine	['findruine']
finngald	finnad	['ro-finnadar', 'finnad']
finnib	finnuib	['ind']
finnig	finna	['ro-finnadar', 'finna']
finnoib	finnuib	['ind']
finntain	fintain	['fintan']
finntan	fintan	['fintan']
finnuma	finna	['ro-finnadar', 'finna']
finnéin	finnén	['finnén']
fintasu	fintan	['fintan']
fiondruinne	findruine	['findruine']
fionna	finna	['ro-finnadar', 'finna']
fios	fis	['fis', 'ro-finnadar']
fiou	firu	['fer']
fir-se	firtse	['firse']
fir-sea	firtse	['firse']
firai	fira	['fer', 'fír']
firamnus	ferannus	['ferannus']
firastar	fiastar	['ro-finnadar']
firba	fiba	['foaid']
firchain	fiachaig	['fíacha']
firfaidtir	firfitir	['feraid']
firfat-sa	firfassa	['feraid']
firfe	firfes	['feraid']
firfhus	firfes	['feraid']
firfider	firfaider	['feraid']
firfidir	fírfidir	['fíraid']
firgranda	forgránda	['forgránda']
firian	fírian	['fírén']
firinde	firinne	['firend']
firseo	firse	['firse']
firsi	frisi	['fri']
firui	firu	['fer']
fisidib	fisidi	['fisid']
fisied	fiside	['fiside']
fissid	fessid	['fes(s)id', 'fessid']
fitchill	fidchill	['fidchell']
fithchilli	fithchille	['fidchell']
fithcilli	fithchille	['fidchell']
fithcillie	fithchille	['fidchell']
fithisib	fithisin	['fithisin']
flaithib	flaithim	['flaithem']
flannacán	fannacon	['fannacon']
flathbertach	frithbertach	['frithbertach']
flathius	flaithius	['flaithius']
flathu	flatha	['flaith']
flathua	flatha	['flaith']
fleadha	fleagha	['flid']
flede	fled	['fled']
fledhi	fledh	['fled']
fledi	fled	['fled']
fledui	fled	['fled']
fleduibh	fledaib	['fled']
fleid	fled	['fled']
fleidhe	feithe	['féithech']
flessc	flesc	['flesc']
flias	fias	['fias']
flidh	faidh	['fáith']
flithi	foithi	['fo']
fo-fríth	fofrith	['fo-gaib']
fo-géba	fogéba	['fo-gaib']
fo-lilastae	folilastae	['fo-loing']
fo-rodail	fofodail	['fofodail']
fo-rorbairt	fororbairt	['fúabair']
fo-rácbad	fotracbad	['fo-ácaib']
fo-rácbais	forácbais	['fo-ácaib']
foaib	foraib	['for']
foair	fair	['fortailecht', 'for', 'forcle', 'fortaile']
foan	foa	['fo']
fobith	folith	['folud']
fobithin	foithin	['foithin']
fobric	fabric	['fabric']
fobuthad	folethad	['folethad']
focanat	forcanat	['for-cain']
focard	fodard	['fodard', 'fodord']
focen	fochen	['fochen']
focerd	focherd	['focherd']
focerthar	focertha	['fo-ceird']
focessat	focessai	['fo-cessa']
foceun	fochun	['fochonn']
fochairsid	fobhairsi	['fobairse']
fochairt	fochair	['fochair']
fochar	fochair	['fochair']
fochartaid	focharsaid	['fochorsid']
focheirdd	focheird	['fo-ceird', 'focherd']
focheirdsi	focheird	['fo-ceird', 'focherd']
fochengat	focherdat	['fo-ceird']
focher	focherd	['focherd']
focherda	focherd	['focherd']
focherdad	focherdat	['fo-ceird']
focherditís	fochertitís	['fo-ceird']
focherdtha	focherdat	['fo-ceird']
fochesath	fochesat	['fo-cessa']
fochiuchra	fochiura	['fo-cren']
fochlachta	fochlochta	['fochluc']
fochlaidi	fochlaidh	['fochlaid']
fochlam	fodhlam	['fodlan']
fochluchta	fochlochta	['fochluc']
fochmairc	fochmarc	['fochmarc']
fochmuide	fochmuine	['fochmuine']
fochond	fochnod	['fochnod']
fochruaidh	fochrúaid	['fochrúaid']
focháel	fochóel	['fochóel']
focicher	fotcicher	['fo-ceird']
foclaim	foglaim	['foglaimm', 'fo-gleinn']
foclaimb	foglaim	['foglaimm', 'fo-gleinn']
foclaind	foclaid	['foclaid']
focol	focul	['focal']
focraiss	foclass	['fo-claid']
focressæ	focress	['fo-ceird', 'fo-cress']
focruaid	forcraid	['forcraid']
focuirse	fochuirse	['fochuirse']
fodaigh	fodail	['fogal', 'fodail']
fodaigin	fodaitin	['foditiu']
fodbaib	fodbaid	['fodbaid']
fodbeim	fodaim	['fo-daim']
fodeas	fideal	['fidil']
fodechtsa	fechtsa	['festa']
fodegh	fodera	['fo-fera']
fodeicc	foderc	['fodirc']
fodein	fodéin	['fadéin']
fodeisin	fodessin	['fadéin']
fodercai	fodera	['fo-fera']
fodes	foedes	['foídid']
fodesin	fodessin	['fadéin']
fodess	fess	['fis', 'feis', 'feis(s)', 'fichid', 'fes(s)', 'ro-finnadar']
fodeug	fodelg	['fodelg']
fodgain	fodail	['fogal', 'fodail']
fodhirc	fodirc	['fodirc']
fodiag	fodail	['fogal', 'fodail']
fodlid	fodlide	['fodlaide']
fodoblaid	fodlaid	['fo-dáli', 'fodlaid']
fodracaib	fosracaib	['fo-ocaib']
fodáile	fodáil	['fodál']
fodáilte	fodailte	['fo-dáli']
fodáilter	fodailter	['fo-dáli']
fodég	fodén	['fadéin']
fodéoid	fodéin	['fadéin']
fodésin	fodéin	['fadéin']
foebra	fáebra	['fáebar']
foebrae	febrae	['febra(e)']
foelain	foelais	['fo-loing']
foemaid	femaid	['femaid']
foemaiss	folmaisse	['folmaisse']
foemod	femed	['do-eim']
foemuim	foemaim	['fo-eim']
foen	fen	['fen']
foencless	fáencless	['fáen']
fofeur	fogur	['fogur']
fofuaratar	fofuastar	['fo-fich']
fofuoair	fofuair	['fo-gaib']
fofúaratar	fofúaratár	['fo-gaib']
fogabhar	fogabar	['fo-gaib']
fogablaigi	fogablaige	['fogablaige']
fogabthar	fogebthar	['fo-gaib']
fogai	foga	['foga']
fogaisd	fogaid	['fog(h)aid', 'fogaid']
fogaist	fogait	['fogait']
fogamuir	fogamur	['fogamar']
fogart	fogairt	['fagairt']
fogbat	fogebat	['fo-gaib']
fogbaud	fogebad	['fo-gaib']
fogeba	fogéba	['fo-gaib']
fogepai	fogebai	['fo-gaib']
foghamur	fogamur	['fogamar']
fogharg	foghar	['fogur', 'fogar']
foghart	fochart	['fo-ceird']
foghba	fogéba	['fo-gaib']
foghlamtha	foglamtha	['foglamtha']
foghlomtha	foglamtha	['foglamtha']
foghluim	foghlaim	['foglaimm']
foghlumtha	foglamtha	['foglamtha']
fogluas-acht	foglúasacht	['foglúasacht']
fogluasacht	foglúasacht	['foglúasacht']
fogébad	fogéba	['fo-gaib']
foibhéim	fochéim	['fochéim(m)']
foichleach	foichlech	['foichlech']
foichlither	fochlither	['fo-cíallathar']
foicill	forcill	['forgell']
foiclethur	fotlethur	['fo-tlen']
foidb	fodb	['fodb']
foiderc	foderc	['fodirc']
foidhein	foichen	['foichen']
foidiud	foidiu	['foídid']
foigela	fogelta	['fogelt']
foigébthar	fogebthar	['fo-gaib']
foilcedh	foilged	['foilngid']
foilcthi	foilcthe	['folcud']
foilgib	foilgi	['fail']
foilt	folt	['folt']
foimdidin	foighidin	['foditiu']
foimdig	foimdin	['foimtiu']
foiridhin	fóiridhin	['fóirithin']
foirind	forind	['forind']
foirtbiu	foirthiu	['foirthiu', 'forad']
foiside	fiside	['fiside']
foisim	foilim	['foilm']
foit	folt	['folt']
foitib	foirib	['for']
folachas	folachtas	['folachtas']
folai	fola	['fuil', 'fola', 'folud', 'fo-ceird']
folcmara	folcmar	['folcmar']
foles	feles	['feles']
folet	folt	['folt']
folloing	foloing	['fo-loing']
follongad	folongat	['fo-loing']
follscaidi	follscaide	['follscaide']
folmaisiu	folmaisse	['folmaisse']
folmustar	foluastar	['fo-luathar']
folodaib	folaib	['fuil']
folomnaib	foromnaib	['foram']
foltbuide	fobuide	['fobuide']
foltcain	foltchain	['foltchaín']
foltchais	foltchain	['foltchaín']
foltcip	foltchip	['foltchip']
foltlebar	fotlenar	['fo-tlen']
foluamain	follamain	['folloman']
folui	foluis	['fo-loing']
folvaimnige	folúaimnige	['folúaimnige']
foló	folt	['folt']
fomorchaibh	fomórchaib	['fomóir']
fomore	fomóre	['fomorach', 'fomóir']
fomorie	fomoire	['fomóir']
fomorip	fomori	['fomorach']
fomór	fomóre	['fomorach', 'fomóir']
fomórchaibh	fomórchaib	['fomóir']
fomórchu	fomórach	['fomóir']
fon	for	['ol', 'for']
fonad	fond	['fonn']
fonaisc	fonasc	['fonasc']
fonaisci	fonasc	['fonasc']
fonaither	fonaithe	['fonaithe']
fonascaib	fofacaib	['fo-ácaib']
fondadh	fondad	['fondad', 'fonnad']
fondchrúaid	fochrúaid	['fochrúaid']
fonnod	fonnad	['fonnad']
fonoad	fondad	['fondad', 'fonnad']
fonroíreth	fonroireth	['fo-fera']
for-biad	forbbaid	['forbbaid', 'orb(b)a']
for-indfad	forindfad	['for-finnadar']
for-naidmis	fornaidmit	['fornaidmid']
foracaib	forácaib	['fo-ácaib']
forai	fora	['fora', 'for']
foraif	foraib	['for']
forairi	foraire	['foraire']
foraiss	forais	['forais']
forarda	forórda	['forórda']
forari	forar	['forar', 'for']
forbaidh	forbaigh	['forbaigh']
forberi	forbeir	['for-beir']
forbo	forro	['for']
forbrec	forbrecc	['forbrecc']
forbreca	forbrecc	['forbrecc']
forbreco	forbrecc	['forbrecc']
forbrid	foibrid	['fúabair']
forbrisfet	forbriste	['forbriste']
forbáelid	forbaelid	['forfaílid']
forbíad	forbad	['forbad']
forcaild	forcaill	['forgell', 'forgall']
forcaine	forúaine	['forúaine']
forcalaid	forcraid	['forcraid']
forcansad	forcanad	['for-cain']
forcaomhnacair	forcomnacair	['for-cumaing']
forcarthain	forrthain	['furthain']
forcass	forcas	['forchas']
forcebul	forcetul	['forcetal', 'for-cain']
forcetai	forcetal	['forcetal', 'for-cain']
forcetail	forcetal	['forcetal', 'for-cain']
forcetol	forcetul	['forcetal', 'for-cain']
forceutail	forcetal	['forcetal', 'for-cain']
forchaine	forchaíne	['forchaíne']
forchengul	forchengal	['forchengal']
forchroth	forrochroth	['for-crotha']
forcibal	forcital	['forcetal']
forcibul	forcetul	['forcetal', 'for-cain']
forcipul	forcipol	['forcipol']
forcli	forcsi	['forcsi']
forcléthi	forglithi	['forglithi']
forcoild	forgoild	['forgall']
forcoimed	forcomad	['forcomad']
forcomedus	forcomus	['forcomus']
forcométa	forcomét	['forcomét']
forcroth	forcrith	['forcraid']
fordallaig	fordallach	['fordallach']
fordamair	forodamair	['fo-daim']
fordeirg	forderg	['forderg']
fordercad	fordercaid	['fordercaid']
fordercc	forderc	['fordarc']
forderga	forderg	['forderg']
fordergga	forderg	['forderg']
forderggi	forderg	['forderg']
fordiuchlaim	fordiuclaimm	['fordiuclaimm']
fordond	forond	['for']
fordonna	fordonn	['fordonn']
fordring	forduig	['fordub']
fordringtís	fordingtis	['for-ding']
forellig	forálaig	['fo-álgi']
forenn	fornn	['for']
forfacaib	fofacaib	['fo-ácaib']
forfhacaib	fofacaib	['fo-ácaib']
forfidir	fírfidir	['fíraid']
forfinach	forránach	['forránach']
forfobair	forobair	['forobair']
forfopair	forḟopair	['fúabair']
forfóbair	foróbair	['fúabair']
forgabáil	forngabáil	['forgabál']
forgaild	forgaill	['forgell', 'forgall']
forgaimniu	forgairiu	['forngaire']
forgea	forgen	['forgen']
forgold	forgoild	['forgall']
forgoll	forcoll	['forgell', 'forgall']
forgranna	forgránda	['forgránda']
forgranno	forgrain	['forgráin']
forgéni	forni	['for']
foridin	forsin	['for']
forlamair	follamain	['folloman']
forleathan	forlethan	['forlethan', 'folethan']
forleth	forlethe	['forlethe']
forlethain	forlethan	['forlethan', 'folethan']
forlethna	forlethan	['forlethan', 'folethan']
forletnai	forlethan	['forlethan', 'folethan']
forloiscthi	forloiscthe	['forloiscthe']
forloiscthiu	forloiscthe	['forloiscthe']
forlond	forond	['for']
form-sa	formsa	['for']
formb	form	['for']
formnib	formnaib	['formna']
fornadmaim	foranmmaim	['forainm']
fornessa	fornessae	['for-nessa']
fornessæ	fornessae	['for-nessa']
fornirt	fornert	['fornert']
fornochta	fornocht	['fornocht']
foro	for	['ol', 'for']
forocrad	forócrad	['fúacair']
forodail	fofodail	['fofodail']
foroib	foraib	['for']
foroim	foraim	['foram', 'foraim']
forondor	forondar	['fo-roind']
fororda	forórda	['forórda']
forordai	forórda	['forórda']
forpai	forpaid	['forbaid']
forraithminedar	foraithminedar	['for-aithminedar']
forranic	forránic	['fo-ricc']
forrau	forru	['for']
forrderg	forderg	['forderg']
forrecat	forrecht	['forrecht']
forreccat	forrecht	['forrecht']
forreghtar	forrechta	['forrecht']
forrengach	forránach	['forránach']
forriuth	furriuth	['fuirriuth']
forro-som	forrusom	['for', 'som']
forrochraid	fornochtaid	['fornochtaid']
forroim	forruim	['fo-ruimi']
forruad	forrúad	['forrúad']
forrubai	forrumai	['fo-ruimi']
forruirim	forḟuirim	['fo-ruimi']
forrurim	forruim	['fo-ruimi']
forrép	forru	['for']
forríata	forníata	['forníata']
forsan	forsin	['for']
forsatá	forsatu	['forsatu']
forscara	foscarda	['foscarda']
forsholus	forsolus	['forsolus']
forsind	forsin	['for']
forsinn	forsin	['for']
forsint	forsin	['for']
fort-so	fortsu	['for']
fort-su	fortsu	['for']
fortainic	fosrainic	['fo-ricc']
fortarsna	fortana	['forthana']
fortat	format	['format']
fortbi	fortbe	['fortbe']
fortbiu	forbtiu	['foirbthe']
fortcai	fortchi	['fortche']
fortcha	forcha	['forcha']
fortchai	fortchi	['fortche']
fortci	fortchi	['fortche']
fortgae	fortge	['fortche', 'foircthe']
fortgai	fertai	['fiurt']
forthacrith	fortacrith	['for-critha']
fortoing	fortiag	['for-tét']
fortren	fortrén	['fortrén']
fortreun	fortrenn	['fortrenn']
fortíi	fortí	['fortí']
foruib	foraib	['for']
foruind	forind	['forind']
foruireth	foruiredh	['fo-fera']
foruirmiusa	fomruirmius	['fo-ruimi']
foruss	forus	['forus', 'forás']
foruíreth	foruiredh	['fo-fera']
forvs	foris	['forus']
forácbus	fosrácbus	['fo-ácaib']
forácbusa	fosrácbus	['fo-ácaib']
foráith	forrith	['fo-gaib']
forámles	foremdes	['fo-émid']
foráncatar	foráncatár	['fo-ricc']
foréimdim	foremdim	['fo-émid']
forémidh	forémid	['fo-émid']
forópair	foropair	['foropair']
fos-fúair	fo-fuair	['fo-fera']
fos-rainic	fosrainic	['fo-ricc']
fosadain	foscadaig	['foscadach']
fosaich	folaich	['fo-luigi']
foscadaib	foscadaig	['foscadach']
foscain	féscain	['fégsain']
fosceird	foceird	['fo-ceird']
foscemhiel	foscemel	['foscemel']
foscerdat	focerdat	['fo-ceird']
foscod	foscad	['foscad']
fosetiud	fonitiud	['fonitiud']
fosfacuib	fofacaib	['fo-ácaib']
fosheng	foseng	['foseng']
foslaicti	foslaic	['oslaic']
fosruimet	fosrumet	['fo-ruimi']
fosrumat	fosrumet	['fo-ruimi']
fossaidier	fossaide	['fossaid', 'fossaide']
fossenga	forseng	['forseng']
fossu	fossud	['fossad']
fostba	fosta	['fosta', 'fostaid', 'fossad']
fosuidiur	fosisiur	['fo-sisedar']
fot-era	fotera	['fo-fera']
fothbhannain	foghbhannáin	['fothannán']
fothracad	fothracadh	['fothrucud']
fothraccud	fothrucud	['fothrucud']
fothraicthe	fothaigthe	['fothaigthe']
fothraicthi	fothaigthi	['fothaigthe']
fothuaid	fothaig	['fothach']
fothúaid	fothai	['fotha']
fotrainn	foraind	['for']
fotrann	fodrann	['fodrann']
fottæ	fotti	['fota']
fotugath	fothath	['fothad']
fotá	fota	['fot', 'fota']
foucerd	focherd	['focherd']
foudad	fondad	['fondad', 'fonnad']
fouith	folith	['folud']
found	fornd	['for']
foáth	fáth	['fath', 'fáith', 'fáth']
foíchursa	foíchur	['fo-ceird']
foídiu	foídis	['foídid']
foíme	foíte	['foídid', 'foíte', 'esfoíte']
foíti-si	foítisi	['foídid']
foítter	foítteo	['foít']
foúarais	fofuarais	['fo-gaib']
fraccnatain	fraccnatan	['fraccnatan']
fraichtib	fichtib	['fiche']
fraicidh	fraigid	['fraig']
fraiecch	fraech	['fráech']
fraigh	fraig	['fraig']
freagar	freagra	['fris-gair']
freastal	frestal	['frestal']
frecart	frecar	['frecar']
freccrai	freccra	['frecra(e)']
frecras	frecra	['frecra(e)']
frecéras	frecra	['frecra(e)']
fregair	frecair	['fris-gair']
frestail	frestal	['frestal']
fribh	frith	['fo-gaib', 'frith']
friee	frie	['fri']
frim-sa	frimsa	['fri']
frimb	frim	['fri']
frimmsae	frimsa	['fri']
friotholadh	friothólamh	['fritháilem']
fris-rérachtatar	frisnérachtatar	['fris-érig']
fris-seom	frissom	['fri', 'som']
fris-side	fris-suidi	['fris-suidi']
fris-som	frissom	['fri', 'som']
frisam	frisa	['fri']
frisan	frisin	['fri']
friside	fiside	['fiside']
frisind	frisin	['fri']
frisna	frisa	['fri']
frisseom	frissom	['fri', 'som']
frissin	frisin	['fri']
frisócbat	frisaccat	['fris-acci']
frit-su	fritsu	['fri']
fritailim	frithalim	['fritháilem']
fritairi	frithairib	['frithaire']
friteng	fritheng	['frithing']
frithailiom	frithalim	['fritháilem']
frithailseom	frithailem	['fritháilem']
frithardat	frithardad	['frithardad']
frithascid	frithaiscid	['frithaiscid']
frithe	frith	['fo-gaib', 'frith']
fritheoladh	fritheólad	['fritháiled']
frithorgain	frithargain	['frithorcun']
fritháilit	fritháilid	['fris-áilethar']
frithálid	frithalid	['fris-áilethar']
frithálim	frithálaim	['fritháilem']
frithálit	frithalid	['fris-áilethar']
frithálma	frithalma	['fritháilem']
fritoing	frithing	['frithing']
friu-som	friusom	['fri', 'som']
frium-sa	friumsa	['fri']
friumm	frium	['fri']
friut	friu	['fri']
friut-sa	farit-sa	['fare']
friv	fri	['fri']
friíthu	friithu	['fri']
fráoich	froich	['fráech']
fréma	frém	['frém']
frénaib	frénaide	['frénaide']
fría	fria	['fri']
fríthid	fríthi	['fríth']
fríu	friu	['fri']
fróeich	fróech	['fráech']
fuabairt	fuabair	['fúabair']
fuacht	fulacht	['fulacht']
fuada	fíada	['fíada']
fuagraim	fuapraid	['fúabair']
fuail	fuil	['fuil', 'attá']
fuait	fúait	['fúait', 'fuaid']
fuamain	fúamain	['fúaman']
fuamman	fuamann	['fúamann']
fuamuin	fíamuin	['fíamuin']
fuan	fían	['fían']
fuarabair	fuabair	['fúabair']
fuarammar	fuaradar	['fo-gaib']
fuaratar	fuaradar	['fo-gaib']
fuargaib	farcaib	['fo-ácaib']
fuarotar	farétar	['for-éta']
fuascrach	fúascrach	['fúascrach']
fuasmudh	fuasmadh	['fúasma']
fuat	fat	['fot']
fuathaib	fuachais	['fúachais']
fuband	fubaid	['fuga', 'fubaid']
fud	fid	['fid']
fuen	fen	['fen']
fuicfi	fichi	['fích']
fuidhel	fuidel	['fo-díla', 'fuidel']
fuigbidir	fuiglidi	['fuiglidi']
fuiglea	fuigle	['fuigell']
fuigébthar	fugebthar	['fo-gaib']
fuilem	fuile	['fuil']
fuilib	fuili	['fuil']
fuilingther	fuiligther	['fuiligid']
fuind	find	['ro-finnadar', 'finna', 'find']
fuinechda	fuinechta	['fuinechta']
fuiniu	finiu	['fine']
fuiniud	fuinid	['fuinid', 'fo-noí']
fuinn	finn	['ro-fitir', 'finn', 'finna']
fuinnemna	fuinnemda	['fuinnemda']
fuinneóig	fuinneóg	['fuindeóc']
fuireach	fuileach	['fuilech']
fuirend	fuirenn	['foirenn']
fuirfe	fuirre	['for']
fuirfi	fuirri	['for']
fuirrie	fuirre	['for']
fuirt	fuilt	['folt']
fuirtbi	fuirtbe	['fortbe']
fuis	fris	['fri']
fuithirbi	fuithirbe	['fu(i)th(a)irbe', 'fuithirbe']
fulangthar	fulongtha	['fulangad']
fulib	fuli	['fuil']
fuligud	fuiligud	['fuiligud']
fulriud	fuiriud	['fuiriud']
fulucht	fulacht	['fulacht']
fuléngtha	fulongtha	['fulangad']
fune	féne	['fían']
funend	fénned	['fénnid']
funet	féne	['fían']
funi	fuli	['fuil']
funiud	funid	['fuined']
furopna	furopra	['foropair']
furpaidi	furbaidi	['furbaide']
furrie	furri	['for']
fursidi	furbaidi	['furbaide']
fursunnud	fursundud	['for-osna', 'fursundud']
fus	fis	['fis', 'ro-finnadar']
fuss	fess	['fis', 'feis', 'feis(s)', 'fichid', 'fes(s)', 'ro-finnadar']
futhairbi	futhairbe	['fu(i)th(a)irbe']
futhirbhi	futhirbe	['fu(i)th(a)irbe', 'fuithirbe']
fuídim	fuídimm	['fuídimm']
fvaid	fuaid	['fuaid']
fvair	fair	['fortailecht', 'for', 'forcle', 'fortaile']
fvarutar	farétar	['for-éta']
fácab	fácaib	['fo-ácaib']
fácabar	facabar	['fo-ácaib']
fácabtha	facabtha	['fo-ácaib']
fácba-sa	fácbala	['fácbáil']
fácbad	facbad	['fo-ácaib']
fácbaid	facbaid	['fo-ácaib']
fácbatis	fácbais	['fo-ácaib']
fácbála	fácbál	['fácbáil']
fáctaís	fácbais	['fo-ácaib']
fácuail	fácaib	['fo-ácaib']
fáebair	fáebar	['fáebar']
fáebraib	feraib	['fer']
fáebru	fáebra	['fáebar']
fáebur	fáebar	['fáebar']
fáeladán	fáelad	['fáelad']
fáelais	fáelaid	['fáelaid']
fáelsaid	fáelaid	['fáelaid']
fáelti	fáilti	['fáilid']
fáenchless	fáencless	['fáen']
fáenglinni	fóenglinni	['fóenglinni']
fágbala	fagbala	['fácbáil', 'fagbál']
fágbáil	fágbháil	['fácbáil']
fághail	foghail	['fogal', 'fodail']
fáicéb	fáiceb	['fo-ácaib']
fáicébthar	faicebthar	['fo-ácaib']
fáil	fil	['attá']
fáilbe	fáilte	['fáilte']
fáilgis	fáilgid	['fáilgid']
fáiltigh	fáiltige	['fáiltige']
fáisce	fáiscre	['fáiscre']
fáithréim	fáithbéim	['fáithbéim']
fálbaigi	falbaigi	['falbach']
fánni	fánne	['fáinne']
fántu	fánta	['fánaid']
fáoi	foi	['foirm', 'foídid']
fáon	fron	['fron']
fárcbad	farcbad	['fo-ácaib']
fásagar	fasagar	['fásaig']
fásaigseo	fásaige	['fásach']
fásbolg	ferbolg	['ferbolg']
fásdaigh	fásaige	['fásach']
fásguba	falguba	['falguba']
fástini	fastini	['fáitsine']
fáthaig	fothaig	['fothach']
fáthaigh	fáthaige	['fáthaige']
fæidiss	foidis	['foídid', 'foaid']
fæmadh	foladh	['folud']
féaduis	fuadis	['fúataing']
féci	féic	['féice']
fég	fén	['fadéin', 'fén']
féga	fégad	['fégad']
fégaim	fégaid	['fégaid']
fégsu	fégad	['fégad']
féili	fili	['fili']
